duration,server,summoner_name,team_1,team_2,timestamp,winner
31m 51s,na,MlDMlD123,"Jayce,Xin Zhao,Viktor,Jhin,Braum","Irelia,Nidalee,Lucian,Brand,Pantheon",2020-11-07 16:48:10,Team 1
26m 9s,na,MlDMlD123,"Fiora,Gragas,Twisted Fate,Caitlyn,Morgana","Renekton,Nidalee,Orianna,Miss Fortune,Leona",2020-11-07 14:20:40,Team 1
30m 46s,na,MlDMlD123,"Graves,Lee Sin,Sylas,Ezreal,Rakan","Renekton,Nidalee,Syndra,Jinx,Pantheon",2020-11-07 13:38:21,Team 2
21m 58s,na,MlDMlD123,"Renekton,Fiddlesticks,Zed,Draven,Morgana","Akali,Olaf,Lucian,Ezreal,Leona",2020-11-07 12:43:35,Team 2
17m 34s,na,MlDMlD123,"Malphite,Kindred,Zoe,Ashe,Tahm Kench","Camille,Graves,Syndra,Jhin,Neeko",2020-11-06 14:54:08,Team 1
18m 32s,na,MlDMlD123,"Urgot,Graves,Diana,Draven,Leona","Camille,Nidalee,Lucian,Brand,Rakan",2020-11-05 15:52:00,Team 2
38m 25s,na,Klaus1,"Malphite,Graves,Akali,Jhin,Seraphine","Wukong,Lillia,Lulu,Miss Fortune,Nautilus",2020-12-29 03:53:59,Team 2
26m 44s,na,Julien1,"Malphite,Hecarim,LeBlanc,Samira,Pantheon","Riven,Kayn,Galio,Swain,Zilean",2020-12-03 11:14:11,Team 1
30m 48s,na,Klaus1,"Lucian,Olaf,Malphite,Kai'Sa,Leona","Aatrox,Elise,Zed,Vayne,Braum",2020-12-28 19:23:52,Team 1
33m 36s,na,Klaus1,"Irelia,Jarvan IV,Akali,Kai'Sa,Nautilus","Lulu,Olaf,Viktor,Samira,Pyke",2020-12-28 18:44:21,Team 2
16m 21s,na,Tactical,"Aatrox,Rek'Sai,Yone,Seraphine,Leona","Kennen,Zed,Lulu,Ezreal,Zilean",2020-12-26 15:21:32,Team 2
22m 8s,na,Klaus1,"Irelia,Graves,Lulu,Heimerdinger,Leona","Renekton,Hecarim,Akali,Jhin,Camille",2020-12-28 14:19:08,Team 2
29m 11s,na,Klaus1,"Lillia,Olaf,Lulu,Jhin,Nami","Gragas,Pantheon,Akali,Kai'Sa,Pyke",2020-12-28 13:51:02,Team 1
25m 52s,na,Klaus1,"Volibear,Hecarim,Twisted Fate,Samira,Alistar","Gragas,Nocturne,Vladimir,Ezreal,Maokai",2020-12-28 13:17:06,Team 2
20m 32s,na,Klaus1,"Wukong,Pantheon,Malphite,Lucian,Nami","Volibear,Taliyah,Morgana,Miss Fortune,Maokai",2020-12-28 10:19:04,Team 1
10m 17s,na,Klaus1,"Ivern,Kai'Sa,Gragas,Kha'Zix,Bard","Camille,Olaf,Ornn,Jhin,Nautilus",2020-12-28 09:50:08,Team 2
18m 52s,na,Klaus1,"Aatrox,Taliyah,Yone,Jhin,Pantheon","Gragas,Lee Sin,Ekko,Miss Fortune,Braum",2020-12-28 09:34:36,Team 1
19m 9s,na,Klaus1,"Akali,Hecarim,Orianna,Kai'Sa,Sett","Kennen,Kha'Zix,Zoe,Jhin,Leona",2020-12-28 07:58:41,Team 1
30m 12s,na,insanity,"Camille,Cho'Gath,Zoe,Kai'Sa,Alistar","Irelia,Taliyah,Akali,Ezreal,Pyke",2020-12-28 17:40:35,Team 1
20m 21s,na,insanity,"Ornn,Graves,Viktor,Samira,Rakan","Lucian,Taliyah,Xerath,Jhin,Pantheon",2020-12-28 15:00:05,Team 1
22m 8s,na,insanity,"Irelia,Graves,Lulu,Heimerdinger,Leona","Renekton,Hecarim,Akali,Jhin,Camille",2020-12-28 14:19:08,Team 2
29m 11s,na,insanity,"Lillia,Olaf,Lulu,Jhin,Nami","Gragas,Pantheon,Akali,Kai'Sa,Pyke",2020-12-28 13:51:02,Team 1
20m 32s,na,insanity,"Wukong,Pantheon,Malphite,Lucian,Nami","Volibear,Taliyah,Morgana,Miss Fortune,Maokai",2020-12-28 10:19:04,Team 1
10m 17s,na,insanity,"Ivern,Kai'Sa,Gragas,Kha'Zix,Bard","Camille,Olaf,Ornn,Jhin,Nautilus",2020-12-28 09:50:08,Team 2
24m 31s,na,insanity,"Riven,Graves,Katarina,Miss Fortune,Yuumi","Fiora,Hecarim,Cassiopeia,Lucian,Lulu",2020-12-28 06:30:36,Team 2
25m 2s,na,NA american,"Camille,Sylas,Zed,Jhin,Janna","Tryndamere,Nidalee,Twisted Fate,Samira,Annie",2020-11-08 11:27:15,Team 1
23m 54s,na,NA american,"Camille,Ivern,Akali,Yasuo,Alistar","Riven,Fiddlesticks,Aatrox,Ezreal,Karma",2020-11-08 10:46:27,Team 2
27m 33s,na,NA american,"Irelia,Hecarim,Annie,Senna,Janna","Akali,Lee Sin,Sylas,Samira,Pantheon",2020-11-08 09:49:46,Team 1
27m 42s,na,NA american,"Rumble,Graves,Talon,Miss Fortune,Pantheon","Malphite,Kindred,Annie,Ezreal,Braum",2020-11-08 09:15:24,Team 2
26m 15s,na,NA american,"Riven,Kha'Zix,Syndra,Jhin,Leona","Fiora,Nidalee,Irelia,Aphelios,Annie",2020-11-06 21:18:38,Team 1
20m 35s,na,NA american,"Fiora,Kindred,Seraphine,Samira,Annie","Lulu,Graves,Syndra,Miss Fortune,Leona",2020-11-06 20:08:32,Team 2
28m 31s,na,NA american,"Darius,Graves,Sylas,Jhin,Pantheon","Galio,Kindred,Kennen,Aphelios,Annie",2020-11-06 19:24:35,Team 1
15m 24s,na,NA american,"Aatrox,Shaco,Vladimir,Jhin,Leona","Orianna,Olaf,Malphite,Samira,Senna",2020-11-03 10:09:13,Team 2
26m 9s,na,NA american,"Wukong,Graves,Sylas,Ezreal,Rakan","Mordekaiser,Ekko,Kennen,Samira,Pantheon",2020-11-03 09:43:26,Team 1
22m 32s,na,NA american,"Irelia,Lillia,Akali,Ashe,Seraphine","Aatrox,Lee Sin,Syndra,Jhin,Nautilus",2020-11-03 09:03:14,Team 1
28m 45s,na,Yeonn,"Jax,Graves,Annie,Kai'Sa,Galio","Viktor,Taliyah,Lucian,Samira,Alistar",2020-12-25 09:44:03,Team 2
26m 21s,na,Yeonn,"Kennen,Graves,Kassadin,Lucian,Leona","Sion,Taliyah,Fizz,Jhin,Nautilus",2020-12-24 15:49:42,Team 1
25m 27s,na,Yeonn,"Wukong,Hecarim,Ekko,Kai'Sa,Thresh","Yone,Graves,Nunu & Willump,Lucian,Leona",2020-12-17 07:49:22,Team 2
22m 35s,na,Yeonn,"Camille,Graves,Ahri,Lucian,Maokai","Wukong,Pantheon,Malphite,Miss Fortune,Seraphine",2020-12-17 07:04:25,Team 1
29m 35s,na,Yeonn,"Gangplank,Swain,Orianna,Samira,Sejuani","Urgot,Lillia,LeBlanc,Kai'Sa,Pyke",2020-12-17 04:49:58,Team 1
37m 0s,na,a219,"Aatrox,Kayn,Katarina,Lucian,Xerath","Camille,Graves,Ahri,Miss Fortune,Nautilus",2020-12-19 16:42:31,Team 2
28m 12s,na,a219,"Pantheon,Ekko,Kennen,Miss Fortune,Nautilus","Irelia,Ivern,Swain,Lucian,Leona",2020-12-18 16:21:57,Team 1
27m 41s,na,a219,"Camille,Ivern,Ryze,Lucian,Thresh","Renekton,Elise,Wukong,Xayah,Rakan",2020-12-18 15:40:43,Team 1
34m 6s,na,a219,"Gangplank,Sejuani,Kayle,Ezreal,Yuumi","Fiora,Ekko,Yasuo,Kai'Sa,Maokai",2020-12-14 17:31:55,Team 2
29m 5s,na,a219,"Pantheon,Rek'Sai,Cho'Gath,Kalista,Thresh","Sion,Olaf,Katarina,Kai'Sa,Rakan",2020-12-14 16:41:58,Team 2
32m 53s,na,a219,"Zilean,Taliyah,Pantheon,Kai'Sa,Maokai","Malphite,Graves,Akali,Senna,Rakan",2020-12-14 15:58:06,Team 2
30m 33s,na,a219,"Jax,Volibear,Ekko,Jhin,Zilean","Kayle,Rek'Sai,Azir,Kai'Sa,Maokai",2020-12-14 15:13:21,Team 1
19m 26s,na,RobbyBob,"Shen,Olaf,Akali,Samira,Maokai","Yone,Taliyah,Wukong,Kai'Sa,Pantheon",2020-12-28 13:23:16,Team 1
29m 59s,na,a219,"Sett,Olaf,Zoe,Jhin,Zilean","Akali,Graves,Qiyana,Ezreal,Xerath",2020-12-14 14:33:28,Team 1
15m 20s,na,RobbyBob,"Malphite,Kindred,Akali,Kai'Sa,Pyke","Yone,Ekko,Sylas,Samira,Janna",2020-12-27 06:32:23,Team 1
23m 13s,na,RobbyBob,"Fiora,Kindred,Ryze,Lucian,Lulu","Lissandra,Shaco,Gragas,Jhin,Janna",2020-12-27 04:34:31,Team 1
21m 24s,na,RobbyBob,"Wukong,Graves,Viktor,Jhin,Soraka","Rengar,Lillia,Katarina,Lucian,Rakan",2020-12-26 09:14:49,Team 2
15m 17s,na,Lizardsking,"Riven,Kha'Zix,Lulu,Lucian,Sona","Fiora,Graves,Viktor,Kai'Sa,Nami",2020-12-28 11:31:09,Team 1
29m 26s,na,Lizardsking,"Riven,Graves,Viktor,Samira,Lulu","Shen,Taliyah,Yone,Lucian,Thresh",2020-12-28 10:44:37,Team 1
33m 38s,na,Lizardsking,"Camille,Taliyah,Yone,Kai'Sa,Alistar","Shen,Hecarim,Jayce,Jhin,Gragas",2020-12-28 10:02:47,Team 2
34m 32s,na,Lizardsking,"Malphite,Lillia,Yone,Miss Fortune,Thresh","Camille,Taliyah,Galio,Jhin,Alistar",2020-12-28 09:15:58,Team 2
18m 46s,na,Lizardsking,"Gragas,Rek'Sai,Galio,Jhin,Maokai","Yone,Ekko,Kennen,Tristana,Pantheon",2020-12-28 07:03:35,Team 2
18m 49s,na,Lizardsking,"Gangplank,Graves,Zoe,Lucian,Thresh","Shen,Kindred,Galio,Jhin,Nautilus",2020-12-28 06:31:19,Team 2
20m 46s,na,Lizardsking,"Wukong,Lillia,Renekton,Jhin,Sett","Kennen,Jarvan IV,Yone,Kai'Sa,Pantheon",2020-12-28 06:04:42,Team 1
26m 6s,na,Lizardsking,"Riven,Lillia,Sylas,Ezreal,Thresh","Renekton,Graves,Ekko,Kai'Sa,Sett",2020-12-28 05:27:24,Team 1
23m 37s,na,Lizardsking,"Jax,Karthus,Gragas,Miss Fortune,Leona","Fiora,Jarvan IV,Syndra,Jhin,Pantheon",2020-12-28 04:37:38,Team 2
32m 40s,na,Lizardsking,"Camille,Rek'Sai,Galio,Jhin,Sett","Gragas,Lee Sin,Sylas,Lucian,Bard",2020-12-27 11:00:35,Team 2
31m 15s,na,Sordé,"Irelia,Kindred,Cassiopeia,Yasuo,Lulu","Akali,Lillia,Lucian,Samira,Nautilus",2020-11-10 14:30:19,Team 2
24m 41s,na,Sordé,"Renekton,Lee Sin,Orianna,Ezreal,Yuumi","Camille,Lillia,Lucian,Yasuo,Lulu",2020-11-10 13:47:27,Team 2
35m 31s,na,Sordé,"Ryze,Rek'Sai,LeBlanc,Jhin,Bard","Yasuo,Lillia,Ekko,Kai'Sa,Leona",2020-11-10 10:35:01,Team 1
28m 36s,na,Sordé,"Malphite,Graves,Kassadin,Jhin,Alistar","Akali,Kindred,Jayce,Yasuo,Rakan",2020-11-10 09:27:40,Team 1
27m 32s,na,Sordé,"Maokai,Lee Sin,Zoe,Yasuo,Blitzcrank","Tryndamere,Kayn,Yone,Senna,Pantheon",2020-11-10 08:22:01,Team 1
29m 49s,na,Sordé,"Poppy,Kayn,Akali,Senna,Braum","Volibear,Olaf,Yone,Twisted Fate,Janna",2020-11-10 07:38:39,Team 1
20m 2s,na,Sordé,"Vayne,Graves,Ekko,Veigar,Soraka","Tryndamere,Lillia,Pyke,Kai'Sa,Alistar",2020-11-10 06:36:21,Team 1
22m 48s,na,Sordé,"Irelia,Hecarim,Yone,Brand,Thresh","Wukong,Nidalee,Galio,Yasuo,Rakan",2020-11-10 05:32:49,Team 1
24m 38s,na,Sordé,"Riven,Lillia,Sylas,Ezreal,Nautilus","Tryndamere,Karthus,Teemo,Ashe,Pantheon",2020-11-10 04:32:32,Team 2
20m 0s,na,Sordé,"Tryndamere,Nidalee,Malphite,Ashe,Nautilus","Jax,Lillia,Lucian,Jhin,Morgana",2020-11-10 03:32:57,Team 2
32m 22s,na,TwTv JayJLoL,"Irelia,Ivern,Akali,Jhin,Brand","Gangplank,Nidalee,Ekko,Miss Fortune,Thresh",2020-12-28 13:01:08,Team 1
10m 57s,na,TwTv JayJLoL,"Gangplank,Kayn,Lucian,Kai'Sa,Pantheon","Yone,Nidalee,Syndra,Samira,Nautilus",2020-12-28 12:12:46,Team 2
20m 32s,na,TwTv JayJLoL,"Wukong,Pantheon,Malphite,Lucian,Nami","Volibear,Taliyah,Morgana,Miss Fortune,Maokai",2020-12-28 10:19:04,Team 1
26m 21s,na,TwTv JayJLoL,"Aatrox,Kha'Zix,Katarina,Jhin,Sett","Jayce,Hecarim,Tristana,Miss Fortune,Sona",2020-12-28 09:50:37,Team 1
34m 32s,na,TwTv JayJLoL,"Malphite,Lillia,Yone,Miss Fortune,Thresh","Camille,Taliyah,Galio,Jhin,Alistar",2020-12-28 09:15:58,Team 2
23m 58s,na,TwTv JayJLoL,"Irelia,Kindred,Viktor,Kai'Sa,Blitzcrank","Jax,Lee Sin,Xerath,Jhin,Thresh",2020-12-28 08:32:17,Team 1
19m 9s,na,TwTv JayJLoL,"Akali,Hecarim,Orianna,Kai'Sa,Sett","Kennen,Kha'Zix,Zoe,Jhin,Leona",2020-12-28 07:58:41,Team 1
25m 44s,na,The Kings Avatar,"Lucian,Nidalee,Gragas,Jhin,Braum","Volibear,Taliyah,Malphite,Samira,Nautilus",2020-12-28 11:28:05,Team 1
24m 1s,na,The Kings Avatar,"Aatrox,Graves,Sylas,Ezreal,Zyra","Gragas,Hecarim,Orianna,Samira,Thresh",2020-12-27 08:02:38,Team 2
20m 10s,na,The Kings Avatar,"Camille,Taliyah,Diana,Xayah,Pyke","Jax,Kindred,Syndra,Kai'Sa,Thresh",2020-12-26 11:13:20,Team 1
24m 24s,na,The Kings Avatar,"Irelia,Nunu & Willump,Akali,Corki,Poppy","Singed,Graves,Yone,Lucian,Bard",2020-12-25 08:45:17,Team 2
15m 42s,na,The Kings Avatar,"Aatrox,Rek'Sai,Galio,Samira,Thresh","Fiora,Graves,Sylas,Jhin,Pyke",2020-12-25 08:03:51,Team 1
30m 54s,na,The Kings Avatar,"Akali,Kha'Zix,Qiyana,Lucian,Bard","Irelia,Graves,Karthus,Kai'Sa,Rakan",2020-12-24 18:01:17,Team 2
30m 52s,na,The Kings Avatar,"Volibear,Taliyah,Swain,Kai'Sa,Thresh","Shen,Hecarim,Ekko,Jhin,Gragas",2020-12-24 05:53:05,Team 2
24m 22s,na,The Kings Avatar,"Rengar,Kha'Zix,Rumble,Vayne,Morgana","Sett,Kindred,Akali,Samira,Maokai",2020-12-24 04:59:40,Team 1
15m 40s,na,The Kings Avatar,"Pyke,Taliyah,Rengar,Samira,Alistar","Renekton,Nidalee,Sylas,Lucian,Thresh",2020-12-24 04:24:47,Team 1
24m 15s,na,self care first,"Riven,Hecarim,Lucian,Veigar,Alistar","Camille,Lillia,Yone,Miss Fortune,Nautilus",2020-11-06 16:00:03,Team 2
16m 55s,na,The Kings Avatar,"Mordekaiser,Kha'Zix,Galio,Samira,Nami","Pyke,Graves,Taliyah,Wukong,Thresh",2020-12-24 03:35:30,Team 2
35m 19s,na,self care first,"Sylas,Graves,Diana,Jhin,Sett","Sion,Nidalee,Yasuo,Miss Fortune,Thresh",2020-11-01 11:14:51,Team 1
20m 13s,na,self care first,"Jayce,Elise,Yone,Ezreal,Alistar","Sion,Lillia,Qiyana,Draven,Pantheon",2020-11-01 10:26:33,Team 2
19m 37s,na,Neøø,"Camille,Graves,Galio,Ezreal,Bard","Gragas,Kindred,Viktor,Kalista,Thresh",2020-12-28 15:58:28,Team 2
33m 20s,na,self care first,"Renekton,Lillia,Qiyana,Karthus,Pyke","Wukong,Hecarim,Sylas,Jhin,Leona",2020-11-01 09:54:48,Team 1
32m 9s,na,self care first,"Volibear,Gragas,Fizz,Jhin,Sett","Irelia,Nidalee,Twisted Fate,Ashe,Thresh",2020-11-01 09:05:59,Team 2
26m 0s,na,Neøø,"Camille,Pantheon,Ekko,Jhin,Karma","Gragas,Taliyah,Lucian,Miss Fortune,Lulu",2020-12-28 10:56:01,Team 1
30m 7s,na,self care first,"Camille,Graves,Galio,Ashe,Janna","Shen,Elise,Lucian,Miss Fortune,Leona",2020-11-01 08:21:15,Team 2
37m 43s,na,self care first,"Poppy,Kindred,Sylas,Caitlyn,Morgana","Malphite,Lee Sin,Fizz,Miss Fortune,Rakan",2020-11-01 07:42:42,Team 1
20m 32s,na,Neøø,"Wukong,Pantheon,Malphite,Lucian,Nami","Volibear,Taliyah,Morgana,Miss Fortune,Maokai",2020-12-28 10:19:04,Team 1
25m 13s,na,Neøø,"Gragas,Graves,Irelia,Kai'Sa,Rell","Fiora,Olaf,Zoe,Samira,Nautilus",2020-12-27 09:27:06,Team 1
24m 31s,na,self care first,"Poppy,Elise,Syndra,Draven,Sett","Camille,Rengar,Fizz,Jhin,Alistar",2020-11-01 06:55:36,Team 1
25m 39s,na,self care first,"Ornn,Lillia,Lucian,Aphelios,Leona","Shen,Graves,Sylas,Ashe,Lulu",2020-10-30 09:05:18,Team 2
22m 14s,na,Neøø,"Camille,Rammus,Orianna,Miss Fortune,Zilean","Gragas,Graves,Ekko,Lucian,Blitzcrank",2020-12-27 08:55:40,Team 1
15m 16s,na,100 Closer,"Mordekaiser,Graves,Qiyana,Jhin,Bard","Camille,Taliyah,Anivia,Ezreal,Xerath",2020-12-26 08:37:35,Team 1
14m 27s,na,aphromoo,"Pyke,Taliyah,Camille,Jhin,Seraphine","Irelia,Olaf,Rumble,Twitch,Morgana",2020-12-17 13:18:48,Team 2
15m 22s,na,100 Closer,"Irelia,Udyr,Orianna,Vayne,Lulu","Fiora,Wukong,Ekko,Swain,Taric",2020-12-26 08:04:54,Team 1
20m 22s,na,100 Closer,"Katarina,Taliyah,Sion,Twitch,Nami","Taric,Rengar,Cho'Gath,Jhin,Seraphine",2020-12-25 12:04:43,Team 1
21m 6s,na,aphromoo,"Jax,Nunu & Willump,Orianna,Jhin,Rell","Kayle,Hecarim,Yone,Kalista,Bard",2020-12-17 12:39:41,Team 2
18m 20s,na,aphromoo,"Volibear,Hecarim,Viktor,Ashe,Seraphine","Camille,Graves,Ekko,Miss Fortune,Nami",2020-12-17 11:37:17,Team 1
29m 46s,na,100 Closer,"Kalista,Taliyah,Gragas,Yone,Blitzcrank","Aatrox,Karthus,Fizz,Kai'Sa,Nautilus",2020-12-25 11:13:24,Team 1
17m 42s,na,100 Closer,"Urgot,Kayn,Sylas,Jhin,Maokai","Nasus,Lee Sin,Fizz,Samira,Gragas",2020-12-25 10:29:37,Team 1
23m 46s,na,aphromoo,"Lulu,Nidalee,Yone,Lucian,Alistar","Shen,Ekko,Kalista,Kai'Sa,Rakan",2020-12-17 11:12:51,Team 1
30m 54s,na,100 Closer,"Akali,Kha'Zix,Qiyana,Lucian,Bard","Irelia,Graves,Karthus,Kai'Sa,Rakan",2020-12-24 18:01:17,Team 2
29m 57s,na,100 Closer,"Viktor,Graves,Yone,Lucian,Bard","Camille,Nidalee,Xerath,Kalista,Rakan",2020-12-24 07:04:56,Team 2
15m 42s,na,100 Closer,"Yone,Taliyah,Renekton,Lucian,Thresh","Shen,Lillia,Riven,Kai'Sa,Rakan",2020-12-24 06:28:20,Team 2
30m 52s,na,100 Closer,"Volibear,Taliyah,Swain,Kai'Sa,Thresh","Shen,Hecarim,Ekko,Jhin,Gragas",2020-12-24 05:53:05,Team 2
21m 11s,na,100 Closer,"Camille,Xin Zhao,Syndra,Miss Fortune,Nautilus","Akali,Taliyah,Quinn,Aphelios,Thresh",2020-12-23 13:49:38,Team 1
22m 18s,na,Åna,"Gragas,Graves,Akali,Kai'Sa,Pyke","Kalista,Pantheon,Diana,Jhin,Thresh",2020-12-28 15:18:24,Team 1
32m 6s,na,Åna,"Lucian,Kha'Zix,Zoe,Jhin,Rakan","Gangplank,Lee Sin,Fizz,Samira,Gragas",2020-12-28 14:46:50,Team 2
30m 32s,na,Åna,"Shen,Graves,Zoe,Kai'Sa,Leona","Camille,Olaf,Rumble,Miss Fortune,Thresh",2020-12-28 14:07:06,Team 1
19m 26s,na,Åna,"Shen,Olaf,Akali,Samira,Maokai","Yone,Taliyah,Wukong,Kai'Sa,Pantheon",2020-12-28 13:23:16,Team 1
36m 12s,na,Åna,"Fiora,Kindred,Orianna,Lucian,Gragas","Lulu,Kha'Zix,Zoe,Samira,Rakan",2020-12-28 11:22:44,Team 1
26m 33s,na,Åna,"Mordekaiser,Olaf,Zoe,Kai'Sa,Pyke","Wukong,Kindred,Anivia,Samira,Sett",2020-12-28 10:19:30,Team 1
18m 52s,na,Åna,"Aatrox,Taliyah,Yone,Jhin,Pantheon","Gragas,Lee Sin,Ekko,Miss Fortune,Braum",2020-12-28 09:34:36,Team 1
35m 6s,na,Åna,"Gragas,Shaco,Tristana,Jhin,Neeko","Kai'Sa,Nocturne,Ekko,Maokai,Sett",2020-12-28 09:02:33,Team 1
21m 2s,na,Åna,"Fiora,Graves,Galio,Jhin,Seraphine","Renekton,Taliyah,Twisted Fate,Samira,Gragas",2020-12-28 07:45:49,Team 2
18m 46s,na,Åna,"Gragas,Rek'Sai,Galio,Jhin,Maokai","Yone,Ekko,Kennen,Tristana,Pantheon",2020-12-28 07:03:35,Team 2
26m 59s,na,CptShrimps,"Vladimir,Graves,Ekko,Jhin,Thresh","Ryze,Qiyana,Galio,Pyke,Brand",2020-11-23 14:08:43,Team 2
33m 11s,na,CptShrimps,"Malphite,Graves,Kennen,Miss Fortune,Nami","Volibear,Rammus,Brand,Tristana,Pantheon",2020-11-23 13:34:10,Team 1
23m 47s,na,CptShrimps,"Garen,Dr. Mundo,Kennen,Miss Fortune,Leona","Malphite,Kayn,Orianna,Jhin,Nami",2020-11-23 12:50:45,Team 2
20m 42s,na,CptShrimps,"Vladimir,Cho'Gath,Zed,Jhin,Karma","Maokai,Graves,Camille,Ezreal,Nami",2020-11-23 12:12:13,Team 2
27m 15s,na,CptShrimps,"Malphite,Graves,Fizz,Brand,Pyke","Kayle,Evelynn,Zed,Draven,Leona",2020-11-22 16:34:24,Team 1
15m 16s,na,CptShrimps,"Yone,Kindred,Syndra,Gangplank,Alistar","Volibear,Lillia,Akali,Jhin,Leona",2020-11-10 14:40:10,Team 2
35m 27s,na,Fizzi,"Tryndamere,Elise,Yone,Ezreal,Thresh","Shen,Ekko,Gangplank,Kai'Sa,Blitzcrank",2020-12-27 20:22:34,Team 1
28m 40s,na,Fizzi,"Gragas,Karthus,Zed,Lucian,Thresh","Fiora,Lillia,Lissandra,Jhin,Nautilus",2020-12-27 19:09:41,Team 2
20m 16s,na,Fizzi,"Malphite,Taliyah,Pantheon,Draven,Nami","Yone,Hecarim,Sylas,Ashe,Thresh",2020-12-27 17:55:20,Team 1
30m 43s,na,Dragoon,"Camille,Lillia,Sett,Kai'Sa,Rakan","Pantheon,Graves,Akali,Miss Fortune,Maokai",2020-12-27 14:07:36,Team 1
33m 38s,na,Dragoon,"Gragas,Amumu,Zed,Kalista,Thresh","Pantheon,Ekko,Renekton,Jhin,Bard",2020-12-26 15:26:52,Team 1
31m 37s,na,Dragoon,"Rengar,Ivern,Ziggs,Lucian,Alistar","Wukong,Graves,Pyke,Samira,Leona",2020-12-24 10:17:50,Team 1
37m 1s,na,tomio diff,"Darius,Lillia,Yone,Neeko,Zilean","Camille,Volibear,Akali,Samira,Yuumi",2020-12-08 06:42:02,Team 1
23m 12s,na,tomio diff,"Wukong,Kindred,Twisted Fate,Jhin,Zilean","Riven,Lee Sin,Ahri,Aphelios,Thresh",2020-12-05 08:31:43,Team 1
40m 39s,na,tomio diff,"Camille,Evelynn,Irelia,Orianna,Rakan","Sylas,Hecarim,Lucian,Ezreal,Nami",2020-11-29 18:00:58,Team 1
21m 11s,na,tomio diff,"Lucian,Nocturne,Katarina,Vayne,Braum","Karthus,Kayn,Sylas,Kai'Sa,Pyke",2020-11-29 17:09:40,Team 1
26m 8s,na,tomio diff,"Akali,Jarvan IV,Wukong,Yasuo,Rakan","Riven,Camille,Cho'Gath,Jhin,Annie",2020-11-23 14:41:44,Team 2
26m 59s,na,tomio diff,"Vladimir,Graves,Ekko,Jhin,Thresh","Ryze,Qiyana,Galio,Pyke,Brand",2020-11-23 14:08:43,Team 2
33m 11s,na,tomio diff,"Malphite,Graves,Kennen,Miss Fortune,Nami","Volibear,Rammus,Brand,Tristana,Pantheon",2020-11-23 13:34:10,Team 1
45m 39s,na,tomio diff,"Kennen,Kha'Zix,Qiyana,Ezreal,Bard","Fiora,Karthus,Syndra,Jhin,Pyke",2020-11-18 15:31:00,Team 1
31m 23s,na,tomio diff,"Camille,Hecarim,Galio,Annie,Pantheon","Renekton,Graves,Sylas,Cassiopeia,Zyra",2020-11-17 10:09:16,Team 1
21m 7s,na,tomio diff,"Renekton,Nidalee,Akali,Yone,Rakan","Irelia,Graves,Twisted Fate,Kai'Sa,Leona",2020-11-16 09:51:33,Team 1
23m 36s,na,General Sniper,"Riven,Ekko,Mordekaiser,Ashe,Pyke","Camille,Taliyah,Akali,Jhin,Rell",2020-12-14 10:25:06,Team 2
30m 38s,na,General Sniper,"Akali,Hecarim,Sylas,Jhin,Thresh","Riven,Sejuani,Ekko,Twitch,Pyke",2020-12-14 09:38:36,Team 2
16m 9s,na,Spurge,"Kled,Lee Sin,Annie,Lucian,Sona","Shen,Hecarim,Ekko,Jhin,Bard",2020-11-12 06:58:44,Team 2
24m 5s,na,Spurge,"Aatrox,Rammus,Taliyah,Jhin,Blitzcrank","Volibear,Ekko,Lucian,Vel'Koz,Thresh",2020-11-11 11:00:52,Team 2
15m 30s,na,Spurge,"Volibear,Karthus,Rakan,Jhin,Pantheon","Aatrox,Shen,Galio,Aphelios,Lulu",2020-11-10 07:19:00,Team 1
29m 11s,na,Smoothie,"Lillia,Olaf,Lulu,Jhin,Nami","Gragas,Pantheon,Akali,Kai'Sa,Pyke",2020-12-28 13:51:02,Team 1
30m 49s,na,Spurge,"Aatrox,Lillia,Lucian,Draven,Leona","Rumble,Hecarim,Annie,Jhin,Pyke",2020-11-08 11:07:39,Team 1
34m 25s,na,Spurge,"Wukong,Hecarim,Vladimir,Caitlyn,Morgana","Maokai,Kindred,Orianna,Brand,Bard",2020-11-08 09:40:42,Team 2
32m 22s,na,Smoothie,"Irelia,Ivern,Akali,Jhin,Brand","Gangplank,Nidalee,Ekko,Miss Fortune,Thresh",2020-12-28 13:01:08,Team 1
10m 57s,na,Smoothie,"Gangplank,Kayn,Lucian,Kai'Sa,Pantheon","Yone,Nidalee,Syndra,Samira,Nautilus",2020-12-28 12:12:46,Team 2
29m 50s,na,Uma Jan pupil,"Gragas,Shaco,Sylas,Lucian,Thresh","Camille,Kindred,Ekko,Jhin,Ahri",2020-12-19 15:41:40,Team 2
23m 10s,na,Spurge,"Wukong,Lillia,Qiyana,Jhin,Thresh","Volibear,Evelynn,Yone,Ezreal,Leona",2020-11-07 05:31:06,Team 1
26m 53s,na,Spurge,"Volibear,Nidalee,Orianna,Ezreal,Leona","Akali,Graves,Ekko,Jhin,Thresh",2020-11-05 10:30:38,Team 2
25m 44s,na,Smoothie,"Lucian,Nidalee,Gragas,Jhin,Braum","Volibear,Taliyah,Malphite,Samira,Nautilus",2020-12-28 11:28:05,Team 1
34m 40s,na,Smoothie,"Riven,Taliyah,Lucian,Jhin,Nautilus","Gragas,Olaf,Yone,Aphelios,Zilean",2020-12-27 12:13:10,Team 2
